SUBJECT,Time,RecTime,Duration,AWC,CTC,CVC
266,6.55,226,300,141,8,28
266,7,526,300,56,0,10
266,7.05,826,300,125,10,25
266,7.1,1126,300,35,5,12
266,7.15,1426,300,18,1,18
266,7.2,1726,300,87,1,12
266,7.25,2026,300,92,5,14
266,7.3,2326,300,112,6,15
266,7.35,2626,300,114,2,4
266,7.4,2926,300,82,7,16
266,7.45,3226,300,0,0,0
266,7.5,3526,300,10,0,0
266,7.55,3826,300,64,0,3
266,8,4126,300,53,1,4
266,8.05,4426,300,83,0,1
266,8.1,4726,300,23,0,0
266,8.15,5026,300,46,2,4
266,8.2,5326,300,3,0,3
266,8.25,5626,300,2,0,0
266,9.05,8026,300,354,3,3
266,9.1,8326,300,377,3,3
266,9.15,8626,300,262,4,8
266,9.2,8926,300,61,3,4
266,9.25,9226,300,12,0,4
266,9.3,9526,300,0,0,0
266,9.35,9826,300,52,1,1
266,9.4,10126,300,77,0,0
266,9.45,10426,300,0,0,13
266,9.5,10726,300,131,2,16
266,9.55,11026,300,48,1,8
266,10,11326,300,117,16,31
266,10.05,11626,300,90,2,2
266,10.1,11926,300,0,0,0
266,10.15,12226,300,14,1,1
266,10.2,12526,300,181,11,23
266,10.25,12826,300,108,11,27
266,10.3,13126,300,68,4,11
266,10.35,13426,300,98,5,21
266,10.4,13726,300,58,2,8
266,10.45,14026,300,204,9,16
266,10.5,14326,300,120,9,26
266,10.55,14626,300,299,4,7
266,11,14926,300,206,6,11
266,11.05,15226,300,31,1,5
266,11.1,15526,300,6,1,20
266,11.15,15826,300,335,31,59
266,11.2,16126,300,83,3,6
266,11.25,16426,300,250,21,57
266,11.3,16726,300,235,13,25
266,11.35,17026,300,100,7,33
266,11.4,17326,300,37,3,12
266,11.45,17626,300,35,1,1
266,13.25,23626,300,201,8,11
266,13.3,23926,300,76,5,14
266,13.35,24226,300,98,6,9
266,13.4,24526,300,37,2,5
266,13.45,24826,300,30,0,4
266,13.5,25126,300,365,13,23
266,13.55,25426,300,95,9,32
266,14,25726,300,131,8,25
266,14.05,26026,300,40,2,18
266,14.1,26326,300,26,2,8
266,14.15,26626,300,52,4,16
266,14.2,26926,300,127,5,18
266,14.25,27226,300,213,6,13
266,14.3,27526,300,0,0,11
266,14.35,27826,300,23,0,8
266,14.4,28126,300,19,1,15
266,14.45,28426,300,54,5,21
266,14.5,28726,300,4,1,18
266,14.55,29026,300,24,4,29
266,15,29326,300,166,8,33
266,15.05,29626,300,304,7,14
266,15.1,29926,300,270,12,26
266,15.15,30226,300,41,1,6
266,15.2,30526,300,80,1,18
266,15.25,30826,300,83,6,15
266,15.3,31126,300,31,5,26
266,15.35,31426,300,44,5,22
266,15.4,31726,300,0,0,8
266,15.45,32026,300,5,0,2
266,15.5,32326,300,134,2,11
266,15.55,32626,300,16,0,3
266,16.15,33826,300,1,0,1
266,16.2,34126,300,52,3,5
266,16.25,34426,300,220,2,6
266,16.3,34726,300,33,0,7
266,16.35,35026,300,0,0,3
266,16.4,35326,300,166,1,2
266,16.45,35626,300,82,3,13
266,16.5,35926,300,134,7,26
266,16.55,36226,300,54,0,2
266,17,36526,300,76,6,10
266,17.05,36826,300,93,5,9
266,17.1,37126,300,49,2,6
266,17.15,37426,300,39,5,32
266,17.2,37726,300,46,4,52
266,17.25,38026,300,87,6,36
266,17.3,38326,300,239,16,40
266,17.35,38626,300,183,12,38
266,17.4,38926,300,99,5,32
266,17.45,39226,300,90,3,10
266,17.5,39526,300,8,1,15
266,17.55,39826,300,66,4,17
266,18,40126,300,221,10,21
266,18.05,40426,300,102,13,47
266,18.1,40726,300,62,3,20
266,18.15,41026,300,127,3,14
266,18.2,41326,300,201,1,7
266,18.25,41626,300,139,7,24
266,18.3,41926,300,113,7,18
266,18.35,42226,300,84,9,36
266,18.4,42526,300,213,17,36
266,18.45,42826,300,149,5,17
266,18.5,43126,300,138,7,17
266,18.55,43426,300,237,23,51
266,19,43726,300,117,9,38
266,19.05,44026,300,272,21,51
266,19.1,44326,300,27,0,6
266,19.15,44626,300,18,2,26
266,19.2,44926,300,8,0,3
266,19.35,45826,300,96,3,10
266,19.4,46126,300,244,0,0
266,19.45,46426,300,376,7,8
266,19.5,46726,300,241,2,3
266,19.55,47026,300,326,1,1
266,20,47326,300,7,0,0
266,20.05,47626,300,74,0,0
266,20.1,47926,300,31,0,0
266,20.15,48226,300,275,2,2
266,20.2,48526,300,136,2,2
266,20.25,48826,300,160,0,1
266,20.3,49126,300,264,1,2
266,20.35,49426,300,276,0,0
